Clase_0,Clase_1,Clase_2,Clase_3,Clase_4,Clase_5,Clase_6,Clase_7,Clase_8,Clase_9,Clase_10,Clase_11,Clase_12,Clase_13,Clase_14,Clase_15,Clase_16,Clase_17,Clase_18,Clase_19,Clase_20,Clase_21,Clase_22,Clase_23,Clase_24,Clase_25,Clase_26,Clase_27,Clase_28,Clase_29,Clase_30,Clase_31,Clase_32,Clase_33,Clase_34,Clase_35,Clase_36,Clase_37,Clase_38,Clase_39,Clase_40,Clase_41,Clase_42,Clase_43,Clase_44,Clase_45,Clase_46,Clase_47,Clase_48
0.0009677654,0.0029757947,7.884563e-06,3.250815e-05,0.00076835253,0.00086855935,0.00022457099,1.3546089e-05,0.0024900462,0.002498313,0.00013840116,8.433737e-06,0.0008823579,4.283861e-06,3.1821867e-06,0.015180688,0.0010210645,0.0061584297,7.2533962e-06,3.9193168e-05,0.0072732107,0.054323,1.3683616e-05,0.0025372372,0.0003186068,0.0009168042,0.82394123,0.00076017337,0.00016547287,0.0073304125,7.541659e-05,0.00075947086,0.027114227,5.8784735e-06,2.50447e-06,5.793839e-05,0.00042376187,0.0001876454,0.008150991,0.0023946792,0.024317738,0.00014477561,5.052556e-05,0.0033815687,0.00029475163,1.4520072e-05,0.00013249222,0.00015301681,0.00046782795
0.0029662373,0.0053495322,1.5285313e-08,2.3194523e-06,0.0003127806,0.00017777075,3.4936916e-06,2.3123415e-07,2.171134e-05,0.00050327205,1.6258986e-06,8.2955665e-08,4.6330088e-06,4.404532e-08,6.155257e-07,0.0024138358,4.3916287e-05,0.0023199779,2.543184e-08,5.021892e-07,0.003935934,0.0077072177,6.3083407e-06,0.00085497595,0.00022841089,6.339863e-05,0.9618472,3.9737348e-05,1.4212215e-05,0.0014822037,6.6048456e-06,9.3467555e-05,0.0038195343,1.3430414e-06,3.06002e-09,4.6518093e-05,0.00020274853,5.923914e-07,2.9094072e-05,2.7196873e-05,0.00060547306,9.684239e-06,1.1863839e-05,0.0022174919,0.0026081325,7.011671e-06,1.2605136e-06,9.543187e-06,3.273125e-07
2.3725649e-08,1.347833e-08,5.3175167e-13,7.542307e-13,1.6462819e-09,2.6398212e-07,8.012954e-06,1.3595134e-12,4.242577e-07,8.1369546e-07,1.5781202e-07,1.1060864e-12,1.2503558e-07,2.9814915e-13,4.6997866e-13,1.3754166e-05,2.3348655e-07,2.744815e-05,1.1791168e-13,1.3040622e-11,2.6589709e-05,0.003530653,4.400635e-11,0.00035717583,1.9705358e-10,5.7261265e-11,0.9959268,6.034166e-08,6.8069386e-07,3.585452e-07,1.1731073e-09,6.095273e-09,1.6157847e-07,1.15519684e-10,5.740884e-13,1.1963063e-09,3.493538e-09,6.7188505e-11,8.1007266e-07,1.2775767e-07,0.0001024146,4.190351e-09,1.4337184e-08,2.7959704e-06,5.2242294e-11,6.416341e-09,2.4172921e-09,2.4482376e-12,2.1841018e-07
2.0127748e-06,5.976351e-06,1.0715716e-11,4.849905e-10,3.8737852e-07,4.4587674e-07,3.9543743e-08,4.669565e-10,8.823428e-07,1.9071912e-06,3.772411e-09,1.3681534e-10,7.6623894e-07,3.0829207e-11,1.2327426e-12,2.4380965e-05,2.9068397e-07,4.5280507e-05,4.3333597e-11,3.6304946e-09,1.802164e-06,0.000393462,2.966765e-09,0.00016109557,1.3499207e-06,1.7990953e-06,0.99912876,1.9211325e-06,9.8067915e-08,3.877452e-05,3.4466185e-09,2.8223215e-07,2.988472e-05,1.9893127e-09,8.950361e-12,1.7269015e-09,1.00469954e-07,1.4144004e-09,5.2397645e-06,1.9987233e-06,0.0001483319,9.014649e-07,4.6629033e-08,1.3979136e-06,6.429268e-08,4.4142218e-10,3.101834e-09,5.9704632e-09,4.885686e-07
9.821888e-08,9.214474e-06,1.0419559e-13,7.852898e-13,5.3670867e-08,8.693466e-08,9.5861825e-09,9.338149e-13,2.1025874e-06,6.3597505e-09,4.5789283e-10,3.8512572e-14,6.457213e-10,2.1334588e-12,8.0087906e-13,6.665382e-05,5.085637e-07,5.918458e-06,3.833213e-15,4.0983484e-12,1.2351777e-06,2.1538195e-05,3.315505e-10,0.0008924912,3.8118747e-10,2.922645e-07,0.9988096,1.6283709e-08,9.790882e-07,1.5061435e-06,6.717766e-11,2.3090232e-09,0.000173246,4.271522e-11,9.582343e-13,2.3118514e-10,1.5447519e-07,9.799021e-12,2.356235e-06,6.9812266e-08,1.11951795e-05,1.0522465e-07,6.9347966e-10,6.358065e-07,2.6203117e-09,2.8610716e-11,2.7364933e-10,3.098085e-11,3.0577706e-08
8.675999e-07,5.9465884e-07,8.381422e-16,1.0975774e-14,4.2009415e-10,3.4247822e-09,4.5007353e-09,2.8463997e-14,9.180173e-08,6.2141814e-10,4.949548e-11,1.6802513e-15,4.2000003e-08,1.1913194e-12,5.135167e-14,6.628201e-07,3.986191e-09,1.6387083e-06,1.0184133e-14,2.2072192e-13,4.320086e-08,1.5603802e-06,5.464606e-10,0.00039699883,3.7516505e-09,2.9973712e-08,0.9995915,2.2944635e-08,4.069581e-06,1.637763e-06,3.852887e-12,5.2326254e-10,2.5692655e-08,1.0875189e-10,3.2853098e-14,6.190896e-11,1.4401309e-08,2.5957345e-13,1.4345813e-09,6.8581396e-10,4.9900503e-08,1.0688109e-08,1.4571672e-09,5.6356043e-08,2.955392e-11,5.276309e-11,4.8565635e-12,2.1186069e-15,4.339232e-10
0.0012495429,5.213581e-06,2.0717357e-06,1.1548657e-11,9.28314e-06,0.00014928302,0.0003464096,5.1090165e-10,0.022682132,1.585184e-05,7.628195e-05,1.1570016e-08,0.00037573546,6.150855e-08,1.5315333e-08,0.005016569,7.009905e-07,0.02810264,2.155564e-09,1.0529096e-06,1.3636706e-05,0.0028229398,7.9623453e-07,0.051702112,0.00023014907,0.0015337655,0.86060166,3.4106386e-05,1.8604973e-06,0.0017171012,2.79333e-07,2.6747045e-06,0.007180173,1.3840679e-07,4.5538578e-10,8.422217e-07,0.009277715,7.2537466e-07,0.00024919317,0.0023724316,0.003435411,0.0007169673,3.5960966e-06,6.0130573e-05,1.812008e-06,1.1868041e-07,2.507387e-07,8.7283105e-09,6.565647e-06
0.00017621965,0.00029900254,7.984022e-06,7.092477e-05,9.771399e-05,0.013049841,0.014492668,3.909076e-05,0.5229496,4.0483155e-05,0.0002869566,3.362032e-06,0.007298423,0.005201939,0.0010089527,0.0031210787,0.02130636,0.0011873841,0.00015026535,0.0032405634,0.024135485,0.0032838082,9.1708525e-06,0.004281692,0.0008599648,1.0981958e-05,0.0037012773,2.6097612e-05,0.00012242763,0.0005256591,0.00010319808,0.00083701056,0.00041851326,0.0026561252,0.047727313,0.00043938519,0.00021517908,0.0001858579,0.029880557,0.24114266,0.005016286,0.005167239,0.00035879156,0.009117454,7.72632e-05,0.0009900031,0.024554178,1.5362177e-06,0.00012612816
0.0003139273,0.005729229,5.9997203e-09,7.502824e-08,0.0030098262,0.00028436203,0.0004809523,6.0858627e-05,0.0004606918,5.6146655e-07,1.3546296e-05,1.0359739e-06,5.2498555e-05,5.726631e-06,7.430814e-09,0.023231642,0.0015705664,7.864879e-06,9.123023e-09,1.076584e-08,2.6350443e-05,0.0053342376,0.046434745,0.45771545,1.19072765e-05,0.0037126609,0.0040630987,0.40581703,0.010517304,0.0008000834,6.82084e-06,0.0049740816,1.7323572e-06,1.9898478e-05,5.005273e-05,0.00022878767,0.012427886,2.2112974e-05,0.0035190713,1.4309119e-07,0.001431365,0.00014480104,0.00012664036,1.0892958e-07,2.2734921e-05,6.664834e-05,6.432588e-05,9.3761736e-07,0.007235541
0.016105345,0.003509443,1.1685329e-09,1.4633727e-05,0.10873898,0.0055113127,0.0001311093,8.368993e-05,3.673204e-05,3.0805174e-06,4.5698158e-05,5.0606075e-05,2.7717083e-06,4.832325e-07,8.907973e-05,0.004124707,0.00012796446,0.0002320691,3.2976963e-08,8.9800824e-07,5.650913e-05,0.11340948,0.008634603,0.021477187,2.3866301e-05,0.00038662934,0.00023471579,0.2750117,0.00022920228,0.00017122558,0.0004349628,0.0011753744,8.722291e-07,0.010631395,3.0317524e-06,0.2413936,0.00745141,2.133687e-05,5.9268323e-06,8.4552276e-08,0.006547994,0.13529098,0.005385325,7.945706e-07,0.0014191925,0.031546608,0.00018568644,4.0477407e-05,2.1176338e-05
0.00032197114,6.9311836e-06,5.209082e-09,0.0027204428,8.235628e-07,0.00020369289,2.1999229e-07,0.006340953,1.8953817e-07,0.00090206944,3.9798415e-06,0.12687446,4.8201182e-05,1.6987975e-08,4.556981e-09,2.5022022e-05,3.4985813e-08,2.951557e-06,5.605012e-05,8.605538e-06,1.0528834e-07,0.0036074864,1.1306266e-05,3.4780842e-07,0.0002310237,0.0003137715,5.2924882e-08,0.7889002,2.4923509e-06,2.8351664e-07,0.0024293822,0.000399769,2.3760117e-08,2.2525459e-05,2.6468615e-06,4.8177145e-07,4.627106e-07,0.059330996,5.477892e-07,2.1878192e-07,4.796804e-07,3.0698877e-05,2.3517717e-07,5.768899e-05,5.6764143e-06,0.0071155806,1.2821279e-06,5.1106076e-06,1.2470146e-05
8.540325e-09,4.9310863e-08,5.481025e-14,7.7022617e-13,1.3307549e-07,7.610946e-07,2.9285543e-10,3.2271448e-06,2.9226545e-11,4.79055e-13,5.4015132e-08,2.5866223e-08,1.7763595e-10,1.308565e-13,4.4693565e-13,6.8768486e-07,1.9035822e-11,1.5380098e-09,5.9673993e-12,2.0466645e-14,7.559855e-14,0.00025023424,4.599084e-08,2.8393903e-09,1.1283182e-09,3.7368065e-07,4.5142865e-12,0.99972683,1.9905413e-09,1.882697e-11,3.9599706e-09,1.3367919e-05,1.2253302e-15,1.3341172e-07,8.581884e-12,2.1791434e-06,7.944319e-07,4.2405676e-07,9.6471844e-11,8.428156e-15,5.3586473e-09,2.858128e-07,2.1440101e-07,1.0252842e-09,2.4200664e-10,1.7671569e-07,9.255266e-11,9.899465e-10,1.9785563e-10
0.0005003947,5.6161707e-06,6.6427284e-13,1.3939741e-07,0.00026786738,9.280356e-06,3.0416228e-07,3.7785272e-10,0.104969755,5.5681386e-07,6.8175136e-06,8.822344e-11,2.7766913e-05,0.13018833,0.017157083,8.837074e-05,3.9460692e-06,2.0648378e-05,3.5003057e-05,1.2508119e-05,0.5969869,4.682841e-07,4.0345926e-06,1.4326782e-05,1.7566265e-07,2.301712e-07,0.00029151293,1.7337734e-11,2.5022071e-05,0.12381289,0.012847241,5.785256e-07,0.00077819853,1.9259789e-05,0.0007951656,0.004674977,0.0029927285,6.072462e-07,6.032248e-09,0.00021046324,0.0014743445,1.0695164e-08,1.9765459e-10,1.0649907e-05,1.0574469e-05,3.4821983e-06,0.0017512281,7.703903e-14,4.6548834e-07
0.00012893193,0.10263519,5.2162153e-11,1.906079e-08,0.19144875,0.0052922545,1.6789276e-10,0.0018585251,3.4649026e-06,1.6990098e-10,1.574388e-07,1.9092445e-08,1.0662476e-09,1.8510673e-07,2.6958608e-06,0.004590811,1.0598669e-05,0.0011003796,1.4506779e-07,7.4213236e-10,7.878263e-09,0.0005211187,0.04347328,4.3193624e-05,0.00015184579,0.08860368,1.4464507e-05,0.05242576,0.001132594,0.0004041852,1.0438234e-05,0.0004499201,5.2480556e-07,0.026127866,6.417588e-08,0.4017444,0.074985765,1.03637014e-07,4.578463e-08,3.8284433e-09,0.00086237857,5.397388e-06,6.097316e-05,3.0475374e-05,0.0017336805,4.071036e-06,2.0960123e-07,0.0001410387,3.3393013e-07
0.0003364937,3.0801486e-06,3.2289573e-09,0.00042362552,1.0973882e-05,0.016913373,8.490381e-08,0.008375029,6.2821937e-07,1.1253009e-06,1.1351773e-06,0.0049360646,1.6825062e-06,4.174935e-08,4.583995e-05,5.6383076e-05,1.809225e-05,0.00024330454,5.770734e-05,1.1027087e-06,1.0604316e-07,3.3104392e-05,0.0128393285,1.4460652e-05,0.0011943848,2.6000532e-06,2.5370206e-09,0.0005856372,0.0003063344,3.056148e-05,5.810445e-05,4.797715e-06,8.3534174e-10,0.752579,2.5773368e-05,0.00742541,1.872273e-06,3.409264e-08,9.672029e-08,9.776195e-07,5.4896576e-05,0.00047417503,0.037265543,7.5696136e-08,1.8709048e-05,0.15531337,9.1842274e-05,0.0002520791,9.68686e-07
0.00085014163,0.0029263166,0.0016457557,1.64354e-07,5.8739173e-05,0.26270556,0.0010808432,6.651566e-05,7.237317e-05,8.5369766e-07,0.00032303715,1.4878014e-05,2.4845167e-06,0.00032028704,0.0014825157,0.0024841533,0.0015768817,0.0010156772,2.4523606e-06,3.1466254e-05,1.9309777e-05,0.0016063736,0.00048534982,0.0010722033,0.0004134199,0.001964785,2.4565375e-05,0.0030618673,0.015007374,0.0005086888,6.394345e-05,0.0077201696,4.053668e-06,0.00624833,0.0008943532,0.31972265,0.31547776,1.7122791e-05,0.0023002913,0.00016040864,0.011812456,0.0023643586,0.02584314,2.036922e-05,0.0038548629,0.0015259449,7.131653e-05,3.053801e-05,0.001042913
7.083931e-05,0.0015920259,6.9692024e-15,4.256873e-08,7.941188e-05,8.785313e-06,4.0678384e-11,2.4129344e-05,6.009998e-10,1.3276048e-10,1.3926542e-09,1.5837854e-06,8.992972e-10,7.3355634e-11,1.2094974e-09,4.6897735e-06,2.0216799e-08,9.5693274e-08,1.924109e-09,1.1999043e-09,1.1381578e-11,0.0028282565,1.9207132e-06,2.3202016e-09,1.4661742e-07,6.53405e-05,1.3034529e-09,0.9951586,2.4829376e-07,3.0092394e-08,2.0489274e-08,8.207149e-05,1.8888578e-11,2.451269e-05,4.3205097e-09,1.5529102e-05,6.6138836e-07,3.967723e-05,5.394322e-09,1.2876806e-12,1.0634629e-07,5.5969014e-07,2.881718e-08,1.2254813e-08,2.1120098e-07,2.6019495e-07,1.6495255e-07,1.0158396e-08,7.938416e-11
9.4968826e-08,4.0015085e-08,6.76783e-15,2.3289417e-11,1.3557645e-08,3.9234595e-07,1.4027914e-10,1.3844422e-05,4.002523e-12,9.037472e-13,5.017915e-08,1.1395721e-06,1.0683019e-09,4.2770085e-14,8.1024085e-12,5.941172e-08,5.8761897e-12,3.1960405e-09,2.2604771e-10,2.9134338e-12,3.508935e-15,7.2546296e-05,8.578634e-09,1.0071583e-10,2.6807477e-08,1.2356597e-07,2.944976e-13,0.9998995,2.2277813e-09,1.4619909e-12,1.957001e-09,4.6452988e-06,1.2181768e-16,4.0683703e-06,6.227553e-12,4.841597e-07,2.2824045e-09,5.69006e-07,1.0027964e-12,7.0391514e-14,1.5258818e-10,1.1554575e-06,2.363793e-07,8.313475e-09,3.2762317e-11,8.5508714e-07,5.3139253e-11,7.676626e-11,1.3199676e-12
3.3276115e-07,6.0728166e-06,3.913693e-07,3.7225192e-08,6.060479e-07,0.00023045813,2.8019642e-07,3.933945e-07,2.1988055e-06,1.579232e-08,2.0753735e-07,1.3912206e-07,1.5924032e-06,1.5157441e-05,5.322853e-06,6.2656063e-06,7.181564e-05,0.0002060157,3.8783087e-06,3.2361612e-08,2.1262598e-05,4.664203e-06,7.142188e-07,4.3317104e-06,4.0640213e-08,4.836344e-07,1.1384587e-05,2.788611e-07,0.9966993,0.0015974204,2.8016115e-05,1.0501495e-07,1.1479083e-06,3.7320528e-06,9.025838e-06,0.0006302388,2.2093522e-05,4.5716884e-09,4.9637356e-06,2.4771373e-06,2.2910921e-05,5.054677e-09,9.026806e-07,4.8400483e-07,1.5182395e-07,5.7864304e-07,3.63463e-06,4.0102113e-09,0.00037864325
0.00011945132,1.6865484e-05,0.0012865554,0.00011865315,4.6667415e-06,0.030338412,0.00029069098,0.00014193653,0.0009202176,7.86267e-05,0.0001300704,5.983344e-05,8.675703e-05,6.7197484e-06,0.67199516,0.0057600336,0.0004788444,0.0005586408,1.3747051e-05,4.8072427e-05,0.035251267,0.0010238921,0.0038034953,0.0031722344,0.00015804247,6.38198e-05,0.00014499294,1.2475349e-05,0.0773583,0.014149673,0.0023731084,0.0007075694,3.719542e-05,0.00017202615,2.9108725e-05,0.053566735,0.0014159752,3.8960877e-07,1.1101288e-05,0.00012697907,0.0036612337,4.4007644e-05,0.004892992,0.00013150752,0.050278638,0.03410824,3.5410926e-06,0.00015174074,0.0006955673
1.3719293e-09,1.8274173e-06,4.87406e-10,6.4324096e-10,5.485452e-09,2.2840734e-06,3.509316e-13,3.2219737e-07,7.5087253e-10,1.5573752e-12,6.246717e-14,1.6177917e-10,5.9990285e-10,9.785773e-10,1.0188904e-08,6.651372e-10,4.870095e-07,0.00011226238,4.1665047e-08,4.2002582e-11,2.1917159e-11,1.3275105e-08,3.1605335e-08,1.0824966e-09,3.2705623e-09,1.2862797e-06,2.475291e-08,7.602081e-09,0.99985075,2.6344702e-05,2.6966538e-11,6.319415e-09,7.2942996e-10,1.58398e-07,5.5700045e-10,3.970641e-06,2.4311944e-09,1.2260492e-13,8.672696e-09,1.571621e-08,2.0574802e-09,7.4338546e-10,1.3494269e-08,6.893319e-08,1.0524788e-09,1.7826206e-11,1.11738875e-10,1.6476441e-09,1.4536201e-08
2.1926388e-15,4.1611542e-10,5.038974e-14,3.4672229e-15,7.030296e-15,3.4486064e-10,3.198732e-20,2.578368e-10,5.6437646e-16,1.2958079e-17,3.2955906e-20,1.6045912e-15,2.0999137e-16,2.130486e-16,1.0412249e-13,1.6942108e-15,2.4683136e-11,7.746083e-07,2.0728302e-12,9.7285096e-17,2.3881426e-17,5.3817246e-12,1.3470579e-12,7.234978e-14,1.2191183e-13,2.310961e-10,4.3969933e-13,2.7957253e-13,0.99999917,3.760281e-09,6.150199e-17,3.0983657e-13,5.210776e-16,4.550098e-12,1.8885071e-16,3.4344538e-10,3.691433e-14,1.6295823e-20,4.1053098e-13,3.4869433e-13,1.4767091e-14,1.3557551e-15,6.8954855e-12,7.2662674e-12,5.199027e-14,1.1535497e-16,4.4155976e-18,2.8606924e-13,1.5398032e-12
1.3567187e-09,1.9544055e-07,5.4892613e-08,1.0662259e-09,1.7326791e-10,2.326959e-06,3.1034177e-12,7.48075e-07,1.4455445e-10,2.5651628e-10,4.722983e-13,3.3711178e-09,5.0297166e-10,1.8601985e-10,6.950982e-09,4.556972e-10,6.6146484e-08,0.00023465586,5.0384596e-08,1.0144738e-09,5.061453e-11,6.2579545e-08,6.8850895e-08,1.03468825e-08,4.4338993e-08,1.8634294e-07,1.3606715e-08,2.3303944e-08,0.99975866,1.3349837e-06,5.496451e-11,1.4728089e-08,1.2202575e-10,7.843531e-08,2.66949e-10,1.0818578e-06,4.7822493e-09,4.4824412e-13,4.6305576e-08,4.632713e-08,1.3943895e-09,1.1782544e-09,1.2658305e-07,3.752308e-08,9.802774e-09,9.718267e-10,1.3024349e-11,1.6699238e-08,4.3814822e-08
3.4766648e-11,1.15301305e-07,2.3555283e-10,6.002954e-12,6.998518e-11,8.0850145e-07,9.455092e-16,5.0584184e-08,1.460102e-11,5.6353983e-14,3.662562e-15,4.936144e-12,6.0767824e-13,1.6388868e-11,2.4213165e-09,2.1711929e-11,1.5793244e-08,0.00013170605,4.095977e-09,8.860241e-12,2.1003402e-13,3.4483408e-10,1.4030005e-09,5.143423e-11,8.526883e-10,9.739349e-07,6.42778e-10,3.3697198e-10,0.99986506,7.4345184e-07,7.3082496e-13,1.4258769e-10,2.6035339e-11,3.2806575e-08,6.709641e-12,4.3360984e-07,4.78438e-10,1.0953506e-15,2.353072e-10,1.6496676e-09,1.8608863e-10,1.0271652e-11,3.1138387e-09,1.3330863e-08,5.1602184e-10,9.972688e-13,7.7066e-14,3.2351932e-10,1.431898e-09
1.0874172e-05,3.906641e-05,0.0008927049,0.00045248927,0.00015487193,0.05806296,7.346745e-05,2.4654202e-05,0.0009545101,0.0002491086,8.820184e-10,7.175e-06,0.00075599336,0.0017605841,2.6968112e-06,5.1790653e-06,0.058426093,0.0004235423,0.00010183994,1.703498e-05,0.008385799,1.5595559e-05,0.0018990487,6.622445e-06,4.6988684e-05,0.00075653783,5.5804005e-05,3.5522805e-07,0.66905195,0.07102806,0.00015462046,0.00043390278,0.0026239895,1.5350382e-06,0.023385338,9.338619e-06,9.290885e-05,1.1850018e-06,0.037713055,8.923172e-05,0.0013521763,1.5409507e-08,3.50645e-08,2.3901985e-05,0.00049170066,2.5737936e-06,0.022166364,1.7779224e-05,0.037778694
7.58921e-09,3.485832e-05,2.2281839e-10,3.2547437e-11,1.4865614e-08,1.2300145e-06,3.228385e-12,6.96844e-08,1.6494027e-10,1.3017782e-12,3.2511745e-12,1.4339255e-10,7.471642e-11,5.8405815e-11,4.53777e-09,1.5117783e-08,3.2817468e-06,7.4857795e-05,2.183917e-09,6.8852576e-12,3.413207e-11,3.8465492e-07,3.4315926e-09,1.5371413e-08,2.4014752e-09,1.7664192e-05,2.512837e-07,3.6615788e-07,0.9998518,1.3158335e-05,3.0208093e-11,3.4438752e-08,5.3361604e-10,6.7041164e-08,1.2149784e-10,1.1725301e-06,4.3400437e-08,4.0578586e-13,1.6035598e-07,3.2481051e-09,1.2222757e-08,8.0971485e-10,4.515564e-07,2.1949806e-08,6.574917e-10,1.5996829e-11,3.2699968e-10,3.4520087e-09,9.77011e-08
5.5242955e-10,2.439894e-07,1.3004474e-10,2.5600052e-11,5.294765e-11,2.6313577e-07,2.617243e-14,7.060229e-09,7.590302e-12,1.6196858e-11,1.2901598e-14,1.4997599e-11,1.6378033e-11,3.341004e-11,3.98913e-10,2.2154195e-11,4.7182052e-08,6.47413e-05,5.7275127e-09,4.983484e-12,8.4564286e-11,2.9734526e-09,3.1742806e-09,1.0512183e-09,1.0263714e-09,1.7017367e-08,2.5908674e-08,1.996848e-10,0.9999304,4.244966e-06,2.2908017e-12,1.3463707e-10,2.9588644e-11,2.4114224e-09,6.133275e-12,1.3461698e-07,3.9238254e-10,4.806734e-15,1.6169527e-09,2.2930873e-09,1.191629e-10,7.3418956e-13,3.6934138e-09,7.0692034e-09,1.0213274e-09,1.1553977e-11,6.54739e-13,4.0977253e-11,2.4701994e-09
0.11848634,0.00071623217,0.0002218037,1.1110488e-05,1.5317743e-05,0.0048453268,0.0046408596,8.830679e-05,0.0038780342,0.0340243,0.0014707241,0.00016301945,0.0032908386,0.00037064025,0.0021553955,0.008704122,0.00096771284,0.0006292045,5.615341e-06,0.0068512796,0.013185304,0.0018462387,0.0013652236,0.007576858,0.003960738,0.0021215957,0.0019425774,4.160575e-05,4.3410593e-05,0.01317499,3.9056853e-05,0.076395184,0.0010248601,0.00041395138,0.0021263375,0.00022324931,0.00958404,0.000591529,0.0018496295,0.0025862772,0.15967876,0.0009287465,0.0038179546,0.0013080075,0.5007067,0.0012333674,1.6192746e-05,0.00050820684,0.00017329762
1.449366e-05,8.506313e-08,1.4542448e-13,5.2222873e-08,0.0074844393,0.0008310062,7.991996e-11,3.3254252e-12,1.228694e-05,8.5794977e-10,3.051545e-13,2.9778704e-11,1.0185768e-08,4.7997506e-08,4.2018343e-07,6.011e-08,4.668449e-05,1.5151285e-06,1.2210676e-10,9.196767e-11,0.002791713,3.529079e-07,3.7748265e-08,1.5633428e-10,1.4048177e-11,2.4886486e-08,0.0001645736,1.609925e-11,4.5907663e-07,0.987299,2.0611484e-08,4.752791e-07,0.00030966804,3.2551448e-09,1.3851838e-08,2.7749265e-05,3.0134098e-07,3.2845917e-11,1.5000867e-06,6.272473e-08,0.00095415354,1.2992143e-11,7.770936e-12,4.124965e-08,6.8689974e-07,3.386389e-10,5.8017285e-05,2.5120679e-09,1.0295638e-08
0.012483814,5.954637e-09,8.7301913e-07,0.00014771851,2.2127242e-06,0.00015579243,0.0001712111,2.2580033e-07,0.00092098163,9.118492e-05,0.00014457597,0.00068858225,0.0016394068,1.2410494e-06,0.7130603,0.000731492,0.00022391466,8.563229e-05,0.00028925136,0.00010799467,0.00091239164,0.0015183855,2.5138275e-05,5.321798e-07,1.1712669e-05,4.1439922e-05,8.18157e-07,2.1989013e-06,5.649573e-05,0.22992046,0.00046111637,0.0031665405,1.2893395e-06,0.0004969927,0.00017075437,0.0026675651,5.8266978e-05,3.097475e-06,1.4695763e-06,2.6176428e-06,0.00056127063,5.1465955e-05,0.003927856,5.1286456e-06,6.073339e-05,0.024097467,0.0007953757,3.518596e-06,3.141844e-05
0.012376703,0.0006371275,1.6634688e-06,0.0046511805,0.0006346006,0.022907993,4.0158782e-05,5.8505848e-05,0.0021037355,3.1619395e-06,1.8548841e-06,0.00013609971,0.0006658941,0.0017569188,0.017382316,8.23978e-05,0.07378092,0.00046056916,0.0005211015,2.0059246e-05,0.0016292399,0.00011293323,0.0011661628,2.4699968e-05,7.143139e-05,0.00092387927,2.6358332e-05,3.636718e-05,0.11337334,0.48053646,0.00074138574,0.0096466625,0.00016934525,0.0148208095,0.21726392,0.0032702675,0.0003877431,2.3834784e-05,0.00026558083,0.00015844891,0.00028086852,9.170988e-06,3.8813876e-05,0.000816853,0.0005360544,0.00076366763,0.014367274,7.601341e-06,0.0003078548
0.002131538,1.8188062e-05,1.9088412e-07,0.00043539703,0.0016120141,0.013722456,1.1773311e-06,0.00055051706,0.0063645383,0.00010693328,2.3426699e-07,0.00040318462,0.000108484724,0.00011093299,0.000108811524,0.000351992,0.17624067,1.9685143e-05,7.161774e-06,1.07982205e-05,0.003370924,1.27884705e-05,0.01154182,5.9765323e-05,6.4344467e-06,0.00010919095,4.673166e-06,6.3841634e-07,0.0008399904,0.17732207,1.8548684e-05,0.0007446833,0.0009563542,0.00094599463,0.022241231,0.00030598062,2.7071167e-06,3.0660803e-07,0.0032444086,0.0034448884,0.5644864,4.2689444e-06,2.6936492e-05,4.067706e-06,0.0021510369,2.0209027e-05,0.00013630177,0.0009959282,0.00469661
0.0031733718,0.0016312614,1.7905311e-05,0.00040954465,0.0013497361,0.117551394,6.8360337e-06,3.2004893e-05,0.023643028,2.276787e-06,1.2187029e-06,9.52391e-07,0.00024672653,0.3024083,0.17573868,9.364844e-05,0.06017654,0.0029772385,0.0073659574,0.00031159548,0.013884266,3.314981e-06,0.0010354585,7.400571e-06,0.00015421373,0.0019196098,0.00015105266,2.5651033e-07,0.021489745,0.16932563,0.0010689344,0.000551519,0.008171174,0.003487962,0.031440165,0.022642871,0.0026353349,1.2322294e-06,4.5211378e-05,0.0046003265,0.0030522777,2.3491025e-06,3.3590568e-06,0.0028938346,0.006322348,9.686829e-06,0.0077025467,1.5187057e-07,0.0002595735
3.768187e-06,4.709592e-06,9.95149e-12,4.2723487e-09,0.00015594717,0.0016930174,1.7797186e-07,1.1815578e-13,0.0012744569,1.345359e-10,5.047628e-11,1.9434307e-14,1.363502e-06,0.0003210049,6.2346306e-05,5.637124e-07,0.00018012806,1.1515312e-05,8.502189e-09,4.2803996e-09,0.94863635,2.0864473e-08,2.062028e-09,5.962607e-08,2.4857632e-09,2.0920718e-10,0.010077641,9.548425e-13,2.2939414e-06,0.031070225,2.637392e-07,9.983172e-10,0.0022838633,4.202263e-09,3.004033e-07,0.0010412001,2.6253028e-06,1.943062e-12,1.3084232e-07,2.1653072e-05,6.539899e-06,3.5187633e-10,2.5523745e-11,2.7410538e-06,5.140052e-07,1.2388126e-09,0.0031444791,2.2131552e-15,1.3897774e-09
